"R1.Pires5600_Peg_S.3357334742.60.30.3357392535","Pires5600","Peg_S.3357334742","80"
"R2.Ggp_Remote_Agent.Spiros_S.3359145732.3359146586","Ggp_Remote_Agent","Spiros_S.3359145732","0"
"R2.Entropy.Spiros_S.3359145732.3359146586","Entropy","Spiros_S.3359145732","0"
"R2.Cluneplayer.Sergei_S.3359145771.3359146586","Cluneplayer","Sergei_S.3359145771","50"
"R2.Fluxplayer.Sergei_S.3359145771.3359146586","Fluxplayer","Sergei_S.3359145771","90"
"R2.Luckylemming.Sergei_S.3359145771.3359146586","Luckylemming","Sergei_S.3359145771","40"
"R2.Pires5600.Sergei_S.3359145771.3359146586","Pires5600","Sergei_S.3359145771","80"
"R2.Ogre.Sergei_S.3359145771.3359146586","Ogre","Sergei_S.3359145771","0"
"R2.Nnrg.Hazel.Sergei_S.3359145771.3359146586","Nnrg.Hazel","Sergei_S.3359145771","0"
"R2.Apple-Rt.Sergei_S.3359145771.3359146586","Apple-Rt","Sergei_S.3359145771","0"
"R2.The.Sergei_S.3359145771.3359146586","The","Sergei_S.3359145771","0"
"R2.Ggp_Remote_Agent.Sergei_S.3359145771.3359146586","Ggp_Remote_Agent","Sergei_S.3359145771","0"
"R2.Entropy.Sergei_S.3359145771.3359146586","Entropy","Sergei_S.3359145771","0"
"R2.Pumaman800.Sergei_S.3359145771.3359146586","Pumaman800","Sergei_S.3359145771","0"
"R2.Ggp_Remote_Agent.Ziggy_S.3359145644.3359146588","Ggp_Remote_Agent","Ziggy_S.3359145644","0"
"R2.Entropy.Carver_S.3359288708.3359289498","Entropy;Cluneplayer","Carver_S.3359288708","0;0"
"R2.The.Carver_S.3359288708.3359289498","The;Pires5600","Carver_S.3359288708","100;0"
"R2.Luckylemming.Carver_S.3359288708.3359289498","Luckylemming;Ggp_Remote_Agent","Carver_S.3359288708","100;0"
"R2.Nnrg.Hazel.Carver_S.3359288708.3359289498","Nnrg.Hazel;Apple-Rt","Carver_S.3359288708","100;0"
"R2.Ogre.Carver_S.3359288708.3359289498","Ogre;Fluxplayer","Carver_S.3359288708","100;0"
"R2.Fluxplayer.Bodie_S.3359288834.3359289498","Fluxplayer;Cluneplayer","Bodie_S.3359288834","25;0"
"R2.Pires5600.Bodie_S.3359288834.3359289498","Pires5600;Luckylemming","Bodie_S.3359288834","50;50"
"R2.Nnrg.Hazel.Bodie_S.3359288834.3359289498","Nnrg.Hazel;Apple-Rt","Bodie_S.3359288834","75;0"
"R2.Ogre.Bodie_S.3359288834.3359289498","Ogre;Ggp_Remote_Agent","Bodie_S.3359288834","25;0"
"R2.Entropy.Bodie_S.3359288834.3359289498","Entropy;The","Bodie_S.3359288834","0;25"
"R2.Cluneplayer.Bird_S.3359288923.3359289498","Cluneplayer;Pires5600","Bird_S.3359288923","25;50"
"R2.Fluxplayer.Bird_S.3359288923.3359289498","Fluxplayer;The","Bird_S.3359288923","25;75"
"R2.Luckylemming.Bird_S.3359288923.3359289498","Luckylemming;Nnrg.Hazel","Bird_S.3359288923","50;50"
"R2.Apple-Rt.Bird_S.3359288923.3359289498","Apple-Rt;Ogre","Bird_S.3359288923","0;50"
"R2.Ggp_Remote_Agent.Bird_S.3359288923.3359289498","Ggp_Remote_Agent;Entropy","Bird_S.3359288923","0;0"
"R2.Nnrg.Hazel.Propjoe_S.3359289175.3359289498","Nnrg.Hazel;Apple-Rt;Pumaman800;Cluneplayer","Propjoe_S.3359289175","0;0;0;0"
"R2.Ggp_Remote_Agent.Propjoe_S.3359289175.3359289498","Ggp_Remote_Agent;The;Luckylemming;Entropy","Propjoe_S.3359289175","0;0;0;0"
"R2.Fluxplayer.Propjoe_S.3359289175.3359289499","Fluxplayer;Pires5600;Pumaman500;Ogre","Propjoe_S.3359289175","0;0;0;0"
"R2.Entropy.Muzone_S.3359289251.3359289499","Entropy;Pumaman800;Apple-Rt;Ggp_Remote_Agent","Muzone_S.3359289251","0;0;0;0"
"R2.Ogre.Muzone_S.3359289251.3359289499","Ogre;Luckylemming;Pires5600;Nnrg.Hazel","Muzone_S.3359289251","0;100;100;0"
"R2.Cluneplayer.Muzone_S.3359289251.3359289499","Cluneplayer;The;Legal;Fluxplayer","Muzone_S.3359289251","0;100;100;0"
"R2.Cluneplayer.Locust_S.3359299013.3359299753","Cluneplayer;Ogre","Locust_S.3359299013","0;100"
"R2.Luckylemming.Locust_S.3359299013.3359299753","Luckylemming;Fluxplayer","Locust_S.3359299013","0;100"
"R2.Pires5600.Locust_S.3359299013.3359299753","Pires5600;Apple-Rt","Locust_S.3359299013","50;0"
"R2.Ggp_Remote_Agent.Locust_S.3359299013.3359299753","Ggp_Remote_Agent;Nnrg.Hazel","Locust_S.3359299013","0;100"
"R2.Entropy.Locust_S.3359299013.3359299753","Entropy;The","Locust_S.3359299013","0;50"
"R2.Apple-Rt.Locust_S.3359299013.3359299753","Apple-Rt;Cluneplayer","Locust_S.3359299013","0;100"
"R2.The.Locust_S.3359299013.3359299754","The;Pires5600","Locust_S.3359299013","50;50"
"R2.Fluxplayer.Locust_S.3359299013.3359299754","Fluxplayer;Ggp_Remote_Agent","Locust_S.3359299013","100;0"
"R2.Nnrg.Hazel.Locust_S.3359299013.3359299754","Nnrg.Hazel;Entropy","Locust_S.3359299013","50;0"
"R2.Ogre.Locust_S.3359299013.3359299754","Ogre;Luckylemming","Locust_S.3359299013","100;0"
"R2.Cluneplayer.Pit221_S.3359299094.3359299754","Cluneplayer;Fluxplayer","Pit221_S.3359299094","0;100"
"R2.Luckylemming.Pit221_S.3359299094.3359299754","Luckylemming;Pires5600","Pit221_S.3359299094","50;50"
"R2.Ogre.Pit221_S.3359299094.3359299755","Ogre;Nnrg.Hazel","Pit221_S.3359299094","100;0"
"R2.Apple-Rt.Pit221_S.3359299094.3359299755","Apple-Rt;Entropy","Pit221_S.3359299094","0;0"
"R2.The.Pit221_S.3359299094.3359299755","The;Ggp_Remote_Agent","Pit221_S.3359299094","50;0"
"R2.Luckylemming.Pit221_S.3359299094.3359299755","Luckylemming;Cluneplayer","Pit221_S.3359299094","0;100"
"R2.Nnrg.Hazel.Pit221_S.3359299094.3359299755","Nnrg.Hazel;The","Pit221_S.3359299094","50;50"
"R2.Pires5600.Pit221_S.3359299094.3359299755","Pires5600;Ogre","Pit221_S.3359299094","100;0"
"R2.Entropy.Pit221_S.3359299094.3359299756","Entropy;Ggp_Remote_Agent","Pit221_S.3359299094","0;0"
"R2.Fluxplayer.Pit221_S.3359299094.3359299756","Fluxplayer;Apple-Rt","Pit221_S.3359299094","100;0"
"R2.Fluxplayer.Brazil.3361208788.3361210846","Fluxplayer;Cluneplayer","Brazil.3361208788","0;100"
"R2.Luckylemming.Brazil.3361208788.3361210846","Luckylemming;Pires5600","Brazil.3361208788","0;100"
"R2.Nnrg.Hazel.Brazil.3361208788.3361210846","Nnrg.Hazel;Ogre","Brazil.3361208788","100;0"
"R2.The.Brazil.3361208788.3361210846","The;Apple-Rt","Brazil.3361208788","0;0"
"R2.Ggp_Remote_Agent.Brazil.3361208788.3361210846","Ggp_Remote_Agent;Entropy","Brazil.3361208788","0;0"
"R2.Entropy.Brazil.3361208788.3361210846","Entropy;Ggp_Remote_Agent","Brazil.3361208788","0;0"
"R2.Cluneplayer.Argentina.3361209022.3361210846","Cluneplayer;Apple-Rt","Argentina.3361209022","100;0"
"R2.Apple-Rt.Argentina.3361209022.3361210846","Apple-Rt;Cluneplayer","Argentina.3361209022","0;100"
"R2.Luckylemming.Argentina.3361209022.3361210846","Luckylemming;Fluxplayer","Argentina.3361209022","0;100"
"R2.Fluxplayer.Argentina.3361209022.3361210846","Fluxplayer;Luckylemming","Argentina.3361209022","100;0"
"R2.Pires5600.Argentina.3361209022.3361210846","Pires5600;Ogre","Argentina.3361209022","0;100"
"R2.Ogre.Argentina.3361209022.3361210847","Ogre;Pires5600","Argentina.3361209022","0;100"
"R2.Nnrg.Hazel.Argentina.3361209022.3361210847","Nnrg.Hazel;The","Argentina.3361209022","100;0"
"R2.The.Argentina.3361209022.3361210847","The;Nnrg.Hazel","Argentina.3361209022","0;100"
"R2.Ggp_Remote_Agent.Argentina.3361209022.3361210847","Ggp_Remote_Agent;Entropy","Argentina.3361209022","0;0"
"R2.Entropy.Argentina.3361209022.3361210847","Entropy;Ggp_Remote_Agent","Argentina.3361209022","0;0"
"R2.Cluneplayer.France.3361209275.3361210847","Cluneplayer;Pires5600","France.3361209275","100;0"
"R2.Pires5600.France.3361209275.3361210847","Pires5600;Cluneplayer","France.3361209275","50;50"
"R2.Luckylemming.France.3361209275.3361210847","Luckylemming;Nnrg.Hazel","France.3361209275","0;100"
"R2.Nnrg.Hazel.France.3361209275.3361210847","Nnrg.Hazel;Luckylemming","France.3361209275","50;50"
"R2.Fluxplayer.France.3361209275.3361210847","Fluxplayer;The","France.3361209275","100;0"
"R2.The.France.3361209275.3361210847","The;Fluxplayer","France.3361209275","0;100"
"R2.Apple-Rt.France.3361209275.3361210847","Apple-Rt;Ogre","France.3361209275","0;100"
"R2.Ogre.France.3361209275.3361210847","Ogre;Apple-Rt","France.3361209275","100;0"
"R2.Ggp_Remote_Agent.France.3361209275.3361210847","Ggp_Remote_Agent;Entropy","France.3361209275","0;0"
"R2.Entropy.France.3361209275.3361210847","Entropy;Ggp_Remote_Agent","France.3361209275","0;0"
"R2.Cluneplayer.Portugal.3361209339.3361210847","Cluneplayer;Pires5600","Portugal.3361209339","0;100"
"R2.Pires5600.Portugal.3361209339.3361210847","Pires5600;Cluneplayer","Portugal.3361209339","100;0"
"R2.Luckylemming.Portugal.3361209339.3361210847","Luckylemming;Nnrg.Hazel","Portugal.3361209339","0;100"
"R2.Nnrg.Hazel.Portugal.3361209339.3361210847","Nnrg.Hazel;Luckylemming","Portugal.3361209339","100;0"
"R2.Fluxplayer.Portugal.3361209339.3361210847","Fluxplayer;The","Portugal.3361209339","100;0"
"R2.The.Portugal.3361209339.3361210847","The;Fluxplayer","Portugal.3361209339","0;100"
"R2.Apple-Rt.Portugal.3361209339.3361210847","Apple-Rt;Ogre","Portugal.3361209339","0;100"
"R2.Ogre.Portugal.3361209339.3361210847","Ogre;Apple-Rt","Portugal.3361209339","100;0"
"R2.Ggp_Remote_Agent.Portugal.3361209339.3361210847","Ggp_Remote_Agent;Entropy","Portugal.3361209339","0;0"
"R2.Entropy.Portugal.3361209339.3361210847","Entropy;Ggp_Remote_Agent","Portugal.3361209339","0;0"
"R2.Cluneplayer.Italy.3361209402.3361210847","Cluneplayer;Luckylemming","Italy.3361209402","0;0"
"R2.Luckylemming.Italy.3361209402.3361210847","Luckylemming;Cluneplayer","Italy.3361209402","0;100"
"R2.Nnrg.Hazel.Italy.3361209402.3361210847","Nnrg.Hazel;Pires5600","Italy.3361209402","0;100"
"R2.Pires5600.Italy.3361209402.3361210847","Pires5600;Nnrg.Hazel","Italy.3361209402","100;0"
"R2.Ogre.Italy.3361209402.3361210847","Ogre;The","Italy.3361209402","100;0"
"R2.The.Italy.3361209402.3361210848","The;Ogre","Italy.3361209402","0;100"
"R2.Apple-Rt.Italy.3361209402.3361210848","Apple-Rt;Fluxplayer","Italy.3361209402","0;0"
"R2.Fluxplayer.Italy.3361209402.3361210848","Fluxplayer;Apple-Rt","Italy.3361209402","100;0"
"R2.Ggp_Remote_Agent.Italy.3361209402.3361210848","Ggp_Remote_Agent;Entropy","Italy.3361209402","0;0"
"R2.Entropy.Italy.3361209402.3361210848","Entropy;Ggp_Remote_Agent","Italy.3361209402","0;0"
"R2.Cluneplayer.Germany.3361209469.3361210848","Cluneplayer;Luckylemming","Germany.3361209469","0;50"
"R2.Luckylemming.Germany.3361209469.3361210848","Luckylemming;Cluneplayer","Germany.3361209469","0;100"
"R2.Nnrg.Hazel.Germany.3361209469.3361210848","Nnrg.Hazel;Pires5600","Germany.3361209469","0;100"
"R2.Pires5600.Germany.3361209469.3361210848","Pires5600;Nnrg.Hazel","Germany.3361209469","100;0"
"R2.Ogre.Germany.3361209469.3361210848","Ogre;The","Germany.3361209469","100;0"
"R2.The.Germany.3361209469.3361210848","The;Ogre","Germany.3361209469","0;100"
"R2.Apple-Rt.Germany.3361209469.3361210848","Apple-Rt;Fluxplayer","Germany.3361209469","0;100"
"R2.Fluxplayer.Germany.3361209469.3361210848","Fluxplayer;Apple-Rt","Germany.3361209469","100;0"
"R2.Ggp_Remote_Agent.Germany.3361209469.3361210848","Ggp_Remote_Agent;Entropy","Germany.3361209469","0;0"
"R2.Entropy.Germany.3361209469.3361210848","Entropy;Ggp_Remote_Agent","Germany.3361209469","0;0"
"R2.Cluneplayer.Brazil.3361208788.3361280317","Cluneplayer;Fluxplayer","Brazil.3361208788","50;50"
"R2.Pires5600.Brazil.3361208788.3361280317","Pires5600;Luckylemming","Brazil.3361208788","100;0"
"R2.Ogre.Brazil.3361208788.3361280317","Ogre;Nnrg.Hazel","Brazil.3361208788","0;100"
"R2.Apple-Rt.Brazil.3361208788.3361280317","Apple-Rt;The","Brazil.3361208788","100;0"
"R2.Cluneplayer.Cotedivoire.3361209557.3361210869","Cluneplayer;The","Cotedivoire.3361209557","100;0"
"R2.The.Cotedivoire.3361209557.3361210870","The;Cluneplayer","Cotedivoire.3361209557","0;100"
"R2.Pires5600.Cotedivoire.3361209557.3361210870","Pires5600;Fluxplayer","Cotedivoire.3361209557","50;0"
"R2.Fluxplayer.Cotedivoire.3361209557.3361210870","Fluxplayer;Pires5600","Cotedivoire.3361209557","0;100"
"R2.Apple-Rt.Cotedivoire.3361209557.3361210870","Apple-Rt;Nnrg.Hazel","Cotedivoire.3361209557","0;0"
"R2.Nnrg.Hazel.Cotedivoire.3361209557.3361210870","Nnrg.Hazel;Apple-Rt","Cotedivoire.3361209557","0;0"
"R2.Ogre.Cotedivoire.3361209557.3361210870","Ogre;Luckylemming","Cotedivoire.3361209557","100;0"
"R2.Luckylemming.Cotedivoire.3361209557.3361210870","Luckylemming;Ogre","Cotedivoire.3361209557","50;50"
"R2.Ggp_Remote_Agent.Cotedivoire.3361209557.3361210870","Ggp_Remote_Agent;Entropy","Cotedivoire.3361209557","0;0"
"R2.Entropy.Cotedivoire.3361209557.3361210870","Entropy;Ggp_Remote_Agent","Cotedivoire.3361209557","0;0"
"R2.Cluneplayer.Ghana.3361209631.3361210870","Cluneplayer;The","Ghana.3361209631","100;0"
"R2.The.Ghana.3361209631.3361210870","The;Cluneplayer","Ghana.3361209631","0;50"
"R2.Pires5600.Ghana.3361209631.3361210870","Pires5600;Fluxplayer","Ghana.3361209631","50;50"
"R2.Fluxplayer.Ghana.3361209631.3361210870","Fluxplayer;Pires5600","Ghana.3361209631","50;50"
"R2.Apple-Rt.Ghana.3361209631.3361210870","Apple-Rt;Nnrg.Hazel","Ghana.3361209631","0;0"
"R2.Nnrg.Hazel.Ghana.3361209631.3361210870","Nnrg.Hazel;Apple-Rt","Ghana.3361209631","0;0"
"R2.Ogre.Ghana.3361209631.3361210870","Ogre;Luckylemming","Ghana.3361209631","0;100"
"R2.Luckylemming.Ghana.3361209631.3361210870","Luckylemming;Ogre","Ghana.3361209631","0;100"
"R2.Ggp_Remote_Agent.Ghana.3361209631.3361210870","Ggp_Remote_Agent;Entropy","Ghana.3361209631","0;0"
"R2.Entropy.Ghana.3361209631.3361210870","Entropy;Ggp_Remote_Agent","Ghana.3361209631","0;0"
"R2.Cluneplayer.Ronaldinho.3361209749.3361210870","Cluneplayer;Ogre","Ronaldinho.3361209749","100;0"
"R2.Ogre.Ronaldinho.3361209749.3361210871","Ogre;Cluneplayer","Ronaldinho.3361209749","0;100"
"R2.Nnrg.Hazel.Ronaldinho.3361209749.3361210871","Nnrg.Hazel;The","Ronaldinho.3361209749","0;0"
"R2.The.Ronaldinho.3361209749.3361210871","The;Nnrg.Hazel","Ronaldinho.3361209749","0;0"
"R2.Pires5600.Ronaldinho.3361209749.3361210871","Pires5600;Apple-Rt","Ronaldinho.3361209749","100;0"
"R2.Apple-Rt.Ronaldinho.3361209749.3361210871","Apple-Rt;Pires5600","Ronaldinho.3361209749","60;40"
"R2.Luckylemming.Ronaldinho.3361209749.3361210871","Luckylemming;Fluxplayer","Ronaldinho.3361209749","100;0"
"R2.Fluxplayer.Ronaldinho.3361209749.3361210871","Fluxplayer;Luckylemming","Ronaldinho.3361209749","0;100"
"R2.Ggp_Remote_Agent.Ronaldinho.3361209749.3361210871","Ggp_Remote_Agent;Entropy","Ronaldinho.3361209749","0;0"
"R2.Entropy.Ronaldinho.3361209749.3361210871","Entropy;Ggp_Remote_Agent","Ronaldinho.3361209749","0;0"
"R2.Nnrg.Hazel.Ronaldo.3361209825.3361210871","Nnrg.Hazel;Cluneplayer","Ronaldo.3361209825","0;100"
"R2.Cluneplayer.Ronaldo.3361209825.3361210871","Cluneplayer;Nnrg.Hazel","Ronaldo.3361209825","100;0"
"R2.Fluxplayer.Ronaldo.3361209825.3361210871","Fluxplayer;Ogre","Ronaldo.3361209825","100;0"
"R2.Ogre.Ronaldo.3361209825.3361210871","Ogre;Fluxplayer","Ronaldo.3361209825","0;100"
"R2.Pires5600.Ronaldo.3361209825.3361210871","Pires5600;The","Ronaldo.3361209825","45;55"
"R2.The.Ronaldo.3361209825.3361210871","The;Pires5600","Ronaldo.3361209825","45;55"
"R2.Apple-Rt.Ronaldo.3361209825.3361210871","Apple-Rt;Luckylemming","Ronaldo.3361209825","45;55"
"R2.Luckylemming.Ronaldo.3361209825.3361210871","Luckylemming;Apple-Rt","Ronaldo.3361209825","0;55"
"R2.Ggp_Remote_Agent.Ronaldo.3361209825.3361210871","Ggp_Remote_Agent;Entropy","Ronaldo.3361209825","0;0"
"R2.Entropy.Ronaldo.3361209825.3361210872","Entropy;Ggp_Remote_Agent","Ronaldo.3361209825","0;0"
"R2.The.Emerson.3361210163.3361210872","The;Ogre;Fluxplayer;Pires5600","Emerson.3361210163","0;0;100;0"
"R2.Apple-Rt.Emerson.3361210163.3361210872","Apple-Rt;Nnrg.Hazel;Cluneplayer;Luckylemming","Emerson.3361210163","0;0;100;0"
"R2.Entropy.Emerson.3361210163.3361210872","Entropy;Ggp_Remote_Agent;Legal;Random","Emerson.3361210163","100;0;100;0"
"R2.Pires5600.Fred.3361210216.3361210872","Pires5600;Cluneplayer;Nnrg.Hazel;The","Fred.3361210216","100;0;100;0"
"R2.Luckylemming.Fred.3361210216.3361210872","Luckylemming;Fluxplayer;Ogre;Apple-Rt","Fred.3361210216","100;0;100;0"
"R2.Camembert.Vine7.Fred.3361210216.3361210872","Ggp_Remote_Agent;Entropy;Legal;Random","Fred.3361210216","0;0;0;0"
"R3.Cluneplayer.Gibbon.3361535345.3361536111","Cluneplayer","Gibbon.3361535345","0"
"R3.Fluxplayer.Gibbon.3361535345.3361536111","Fluxplayer","Gibbon.3361535345","0"
"R3.Luckylemming.Gibbon.3361535345.3361536111","Luckylemming","Gibbon.3361535345","0"
"R3.Ogre.Gibbon.3361535345.3361536111","Ogre","Gibbon.3361535345","0"
"R3.Nnrg.Hazel.Gibbon.3361535345.3361536111","Nnrg.Hazel","Gibbon.3361535345","0"
"R3.Apple-Rt.Gibbon.3361535345.3361536111","Apple-Rt","Gibbon.3361535345","0"
"R3.The.Gibbon.3361535345.3361536111","The","Gibbon.3361535345","0"
"R3.Cluneplayer.Lemur.3361622143.3361622376","Cluneplayer","Lemur.3361622143","100"
"R3.Fluxplayer.Lemur.3361622143.3361622376","Fluxplayer","Lemur.3361622143","100"
"R3.Pires5600.Lemur.3361622143.3361622376","Pires5600","Lemur.3361622143","0"
"R3.Luckylemming.Lemur.3361622143.3361622376","Luckylemming","Lemur.3361622143","0"
"R3.Ogre.Lemur.3361622143.3361622376","Ogre","Lemur.3361622143","100"
"R3.Nnrg.Hazel.Lemur.3361622143.3361622376","Nnrg.Hazel","Lemur.3361622143","100"
"R3.Apple-Rt.Lemur.3361622143.3361622376","Apple-Rt","Lemur.3361622143","0"
"R3.The.Lemur.3361622143.3361622376","The","Lemur.3361622143","0"
"R3.Ggp_Remote_Agent.Lemur.3361622143.3361622376","Ggp_Remote_Agent","Lemur.3361622143","0"
"R3.Entropy.Lemur.3361622143.3361622376","Entropy","Lemur.3361622143","0"
"R3.Cluneplayer.Chimpanzee.3361621913.3361622376","Cluneplayer","Chimpanzee.3361621913","0"
"R3.Fluxplayer.Chimpanzee.3361621913.3361622376","Fluxplayer","Chimpanzee.3361621913","0"
"R3.Pires5600.Chimpanzee.3361621913.3361622376","Pires5600","Chimpanzee.3361621913","0"
"R3.Luckylemming.Chimpanzee.3361621913.3361622376","Luckylemming","Chimpanzee.3361621913","0"
"R3.Ogre.Chimpanzee.3361621913.3361622376","Ogre","Chimpanzee.3361621913","0"
"R3.Nnrg.Hazel.Chimpanzee.3361621913.3361622376","Nnrg.Hazel","Chimpanzee.3361621913","0"
"R3.Apple-Rt.Chimpanzee.3361621913.3361622376","Apple-Rt","Chimpanzee.3361621913","0"
"R3.The.Chimpanzee.3361621913.3361622376","The","Chimpanzee.3361621913","0"
"R3.Ggp_Remote_Agent.Chimpanzee.3361621913.3361622376","Ggp_Remote_Agent","Chimpanzee.3361621913","0"
"R3.Entropy.Chimpanzee.3361621913.3361622376","Entropy","Chimpanzee.3361621913","0"
"R3.Fluxplayer.Gorilla.3361629202.3361629509","Fluxplayer","Gorilla.3361629202","100"
"R3.Pires5600.Gorilla.3361629202.3361629509","Pires5600","Gorilla.3361629202","100"
"R3.Luckylemming.Gorilla.3361629202.3361629509","Luckylemming","Gorilla.3361629202","100"
"R3.Ogre.Gorilla.3361629202.3361629509","Ogre","Gorilla.3361629202","100"
"R3.Nnrg.Hazel.Gorilla.3361629202.3361629509","Nnrg.Hazel","Gorilla.3361629202","100"
"R3.Apple-Rt.Gorilla.3361629202.3361629509","Apple-Rt","Gorilla.3361629202","0"
"R3.The.Gorilla.3361629202.3361629509","The","Gorilla.3361629202","0"
"R3.Ggp_Remote_Agent.Gorilla.3361629202.3361629509","Ggp_Remote_Agent","Gorilla.3361629202","0"
"R3.Entropy.Gorilla.3361629202.3361629509","Entropy","Gorilla.3361629202","0"
"Match.3361635200","Cluneplayer","Gorilla.3361629202","100"
"Round4.Fluxplayer.Mccarthy.Round4.3362160317","Fluxplayer","Mccarthy.Round4","100"
"Round4.Cluneplayer.Mccarthy.Round4.3362160317","Cluneplayer","Mccarthy.Round4","0"
"Round4.Pires5600.Mccarthy.Round4.3362160317","Pires5600","Mccarthy.Round4","45"
"Round4.Ogre.Mccarthy.Round4.3362160317","Ogre","Mccarthy.Round4","45"
"Round4.Nnrg.Hazel.Mccarthy.Round4.3362160317","Nnrg.Hazel","Mccarthy.Round4","0"
"Round4.Apple-Rt.Mccarthy.Round4.3362160317","Apple-Rt","Mccarthy.Round4","0"
"Round4.Luckylemming.Mccarthy.Round4.3362160317","Luckylemming","Mccarthy.Round4","30"
"Round4.Fluxplayer.Minsky.Round4.3362160317","Fluxplayer","Minsky.Round4","100"
"Round4.Cluneplayer.Minsky.Round4.3362160317","Cluneplayer","Minsky.Round4","0"
"Round4.Pires5600.Minsky.Round4.3362160317","Pires5600","Minsky.Round4","0"
"Round4.Ogre.Minsky.Round4.3362160317","Ogre","Minsky.Round4","0"
"Round4.Nnrg.Hazel.Minsky.Round4.3362160317","Nnrg.Hazel","Minsky.Round4","0"
"Round4.Apple-Rt.Minsky.Round4.3362160317","Apple-Rt","Minsky.Round4","0"
"Round4.Luckylemming.Minsky.Round4.3362160317","Luckylemming","Minsky.Round4","0"
"Round4.Fluxplayer.Vonneumann.Round4.3362160317","Fluxplayer;Cluneplayer","Vonneumann.Round4","75;25"
"Round4.Pires5600.Vonneumann.Round4.3362160317","Pires5600;Ogre","Vonneumann.Round4","100;0"
"Round4.Nnrg.Hazel.Vonneumann.Round4.3362160317","Nnrg.Hazel;Entropy","Vonneumann.Round4","50;50"
"Round4.Luckylemming.Vonneumann.Round4.3362160317","Luckylemming;Apple-Rt","Vonneumann.Round4","100;0"
"Round4.Nnrg.Hazel.Simon.Round4.3362160317","Nnrg.Hazel;Cluneplayer","Simon.Round4","0;100"
"Round4.Cluneplayer.Simon.Round4.3362160317","Cluneplayer;Nnrg.Hazel","Simon.Round4","70;30"
"Round4.Pires5600.Simon.Round4.3362160317","Pires5600;Fluxplayer","Simon.Round4","70;30"
"Round4.Fluxplayer.Simon.Round4.3362160317","Fluxplayer;Pires5600","Simon.Round4","100;0"
"Round4.Ogre.Simon.Round4.3362160317","Ogre;Luckylemming","Simon.Round4","30;70"
"Round4.Luckylemming.Simon.Round4.3362160318","Luckylemming;Ogre","Simon.Round4","80;20"
"Round4.Apple-Rt.Simon.Round4.3362160318","Apple-Rt;Entropy","Simon.Round4","0;100"
"Round4.Entropy.Simon.Round4.3362160318","Entropy;Apple-Rt","Simon.Round4","100;0"
"Round4.Ogre.Newell.Round4.3362160318","Ogre;Fluxplayer","Newell.Round4","37;100"
"Round4.Fluxplayer.Newell.Round4.3362160318","Fluxplayer;Ogre","Newell.Round4","62;25"
"Round4.Pires5600.Newell.Round4.3362160318","Pires5600;Cluneplayer","Newell.Round4","13;100"
"Round4.Cluneplayer.Newell.Round4.3362160318","Cluneplayer;Pires5600","Newell.Round4","100;0"
"Round4.Luckylemming.Newell.Round4.3362160318","Luckylemming;Entropy","Newell.Round4","0;0"
"Round4.Entropy.Newell.Round4.3362160318","Entropy;Luckylemming","Newell.Round4","0;0"
"Round4.Apple-Rt.Newell.Round4.3362160318","Apple-Rt;Nnrg.Hazel","Newell.Round4","0;13"
"Round4.Nnrg.Hazel.Newell.Round4.3362160318","Nnrg.Hazel;Apple-Rt","Newell.Round4","25;0"
"Round4.Entropy.Mccarthy.Round4.3362218250","Entropy","Mccarthy.Round4","0"
"Round4.Entropy.Minsky.Round4.3362218305","Entropy","Minsky.Round4","0"
"FinalMatch","Cluneplayer;Fluxplayer","CylinderCheckers","0;100"
